Iteration;O1Time;O2Power;O3Energy;O4Area;velmax;veloverride;acclimit;ramplimit;dr;dz;InBanaWOdr;InBanaWOrz;InBanaWOdrz;UtBanaWOdr;UtBanaWOrz;UtBanaWOdrz;OP1WOdr;OP1WOrz;OP1WOdrz;OP2WOdr;OP2WOrz;OP2WOdrz;OP3WOdr;OP3WOrz;OP3WOdrz;Time;Power;Energy;Area;Error;Replications;ConstraintViolation
23080;143.328;561.8106079;20043.62305;34.43494879;200;85;21;99;0.394740236;-0.295404826;-0.412671932;-0.438655669;0.072174442;-0.152185486;0.4884256;0.483374093;0.148269837;1.025585266;-0.02743501;0.101700581;0.093463088;-0.10050314;0.024748948;-1.357792595;-0.795588343;143.328;561.8106079;20043.62305;34.43494879;0;1;0
23092;136.416;610.7844238;19899.20117;33.54124586;201;84;14;97;0.394740236;-0.295399042;-0.454053744;-0.441817284;0.072174442;-0.152185486;0.490058156;0.443034454;0.184157083;1.025585266;-0.084175701;0.101661024;0.09390143;-0.109849536;0.066225737;-0.596562643;-0.718380429;136.416;610.7844238;19899.20117;33.54124586;0;1;0
23108;58.656;4244.965332;24880.94336;36.12330107;905;100;96;98;0.349351066;-0.262202239;0.087327036;-0.228573484;-0.497976229;0.181082376;0.476975636;0.22271468;0.157782426;1.015002813;-0.024143975;0.192379034;0.090374757;-0.138823158;0.004751196;-0.631304028;-0.72606914;58.656;4244.965332;24880.94336;36.12330107;0;1;0
23149;109.32;1731.868896;20347.47852;32.68033654;245;100;96;99;0.243812955;-0.299592637;-0.123675196;-0.228516375;-0.471008246;0.181507028;0.490476894;0.243648564;0.151143;1.045507764;-0.127040151;-0.071323494;0.090620789;-0.100925218;-0.082603147;-0.601186118;-0.229851419;109.32;1731.868896;20347.47852;32.68033654;0;1;0
23191;99.312;783.7181396;20391.56445;40.82746307;315;100;12;99;0.339372397;-0.299996894;0.049384507;-0.195182013;-0.151530821;0.145602262;0.491424549;0.131712556;0.157427085;0.675451441;-0.003077318;0.185702122;0.251256097;-0.230578582;0.013560109;-0.451146072;-0.718268191;99.312;783.7181396;20391.56445;40.82746307;0;1;0
23224;59.688;6162.42627;27024.19922;32.45963551;867;100;96;99;0.367661842;-0.299592637;-0.12515802;-0.228456305;-0.499700498;0.181507028;0.478381051;0.444571514;0.154031715;1.045507764;-0.127040151;-0.071178868;0.090722375;-0.100925218;-0.085950866;-0.548417046;-0.793624925;59.688;6162.42627;27024.19922;32.45963551;0;1;0
23265;99.672;1441.95459;20594.66016;33.57926526;297;100;12;99;0.116188691;-0.299592637;-0.13532445;-0.229347573;-0.471008246;0.181507028;0.478398511;0.246689937;0.154031715;1.050468423;-0.127166876;0.15524686;0.090722463;-0.101576079;-0.088569708;-0.568071705;-0.738070139;99.672;1441.95459;20594.66016;33.57926526;0;1;0
23298;122.016;1226.885864;22167.29492;30.57620603;251;100;18;99;0.233318084;-0.29994923;-0.497158526;-0.312335573;0.290312308;-0.426436036;0.368208486;0.250221745;-0.242249163;2.497370049;0.149828086;0.195087381;-1.577722238;0.013473259;-0.294212354;-2.125142126;-0.758844313;122.016;1226.885864;22167.29492;30.57620603;0;1;0
23343;76.56;1414.214844;22116.7793;38.94640755;493;100;27;95;0.396112647;-0.298121179;0.183624765;-0.423142825;0.094253082;0.121630942;0.47128187;0.33851731;0.183999472;0.962314289;-0.026204712;0.1994181;0.026650283;-0.10920135;0.159314026;-0.564377101;-0.706380905;76.56;1414.214844;22116.7793;38.94640755;0;1;0
23444;116.088;1416.732056;22330.57031;30.43827627;254;100;95;100;0.161186894;-0.29528149;-0.497067956;-0.312953477;0.226744012;-0.427973472;0.3681994;0.257461825;-0.215705229;2.49727088;0.145747688;0.196460791;-1.5668932;0.007721358;-0.127947932;-2.096208516;-0.659605691;116.088;1416.732056;22330.57031;30.43827627;0;1;0
23459;137.808;639.1347046;22724.76758;30.6405083;223;100;22;100;0.398472723;-0.288529136;-0.498827514;-0.234176991;0.255686233;-0.427309879;0.368008074;0.25773517;-0.247777937;2.497153239;0.150997524;0.179480577;-1.567586789;0.012351089;-0.499582027;-2.105957181;0.132313716;137.808;639.1347046;22724.76758;30.6405083;0;1;0
23467;140.904;595.5736084;21961.41797;31.074982;202;100;23;96;0.313878881;-0.297713214;-0.468748979;-0.268108794;0.25864687;-0.368157381;0.371280557;0.252229929;-0.242618766;2.498569886;0.166532802;0.041976638;-1.566916975;0.007920667;0.085761362;-2.086636958;0.137313528;140.904;595.5736084;21961.41797;31.074982;0;1;0
23504;110.088;672.8982544;19551.09375;37.3977238;261;100;12;99;0.369664605;-0.299383557;0.03341263;-0.33458017;-0.013813919;0.04407667;0.477385261;0.485102606;0.163428815;1.026835632;-0.038325833;0.193954786;0.093569505;-0.112725871;0.169977515;-0.81132407;-0.761114013;110.088;672.8982544;19551.09375;37.3977238;0;1;0
23507;76.608;1451.43103;22296.73242;37.75300171;530;100;13;94;0.399839134;-0.299415384;-0.009870191;-0.240160776;-0.024005193;0.01393499;0.478473099;0.488128972;0.157607564;1.030212484;-0.005705341;0.136774925;0.143250377;-0.113724004;-0.050739073;-0.540713802;-0.656426814;76.608;1451.43103;22296.73242;37.75300171;0;1;0
23557;101.736;774.3336792;19581.88672;37.00639143;302;100;14;99;0.391499033;-0.299565634;-0.060001291;-0.33458017;-0.012678996;-0.028516984;0.489919257;0.48452633;0.153864546;1.017261292;-0.018508462;0.15141122;0.089457547;-0.16476269;0.056413544;-0.443531396;-0.668781774;101.736;774.3336792;19581.88672;37.00639143;0;1;0
23597;63.84;3818.196533;24132.26953;32.79743669;613;100;94;99;0.396885066;-0.178350053;0.046555498;-0.258403087;-0.491675781;0.107104919;0.481047038;0.440635277;0.162295834;0.958798579;-0.169500357;-0.038997997;0.089641953;-0.144738872;-0.002080809;-0.565653401;-0.71099299;63.84;3818.196533;24132.26953;32.79743669;0;1;0
23640;139.2;695.3699951;19654.18945;34.43494879;200;99;28;99;0.394740236;-0.295404826;-0.412671932;-0.438655669;0.072174442;-0.152185486;0.4884256;0.483374093;0.148269837;1.025585266;-0.02743501;0.101700581;0.093463088;-0.10050314;0.024748948;-1.357792595;-0.795588343;139.2;695.3699951;19654.18945;34.43494879;0;1;0
23652;124.656;660.885376;18960.14453;36.70072952;223;100;16;99;0.391167116;-0.299711112;-0.01654487;-0.33458017;-0.019256943;0.134466757;0.493760083;0.452029797;0.157648918;1.015009521;-0.039130866;0.096023644;0.10781295;-0.099758676;0.065852099;-0.551690991;-0.735247654;124.656;660.885376;18960.14453;36.70072952;0;1;0
23694;59.208;5994.147949;27264.05664;32.88399404;847;100;96;98;0.115822864;-0.233259896;-0.117461872;-0.227672654;-0.445980163;0.195730179;0.475856576;0.48339395;-0.035159428;1.147119431;-0.105919658;-0.063570938;0.093614004;-0.101498161;-0.26610196;-0.611552156;-0.231196088;59.208;5994.147949;27264.05664;32.88399404;0;1;0
23701;59.472;7360.209961;26347.76172;32.42517103;866;100;96;99;0.116558274;-0.299627469;-0.12515802;-0.228456305;-0.499694478;0.181970697;0.478336583;0.439098588;0.153926375;1.052353382;-0.127040151;-0.07262446;0.090722268;-0.100925218;-0.085950866;-0.548501041;-0.793624925;59.472;7360.209961;26347.76172;32.42517103;0;1;0
23796;57.144;7161.173828;28492.85938;32.91372736;995;100;91;99;0.096193142;-0.268874881;-0.117707257;-0.227699111;-0.445980163;0.189948036;0.476548991;0.48339395;-0.046046187;1.147119431;-0.104540366;-0.063570938;0.09367751;-0.100518744;-0.26610196;-0.615105756;-0.231196088;57.144;7161.173828;28492.85938;32.91372736;0;1;0
23856;95.616;1808.509644;21176.06836;32.66968607;297;100;95;99;0.356805044;-0.299592637;-0.12515802;-0.228484282;-0.471008246;0.181507028;0.478381051;0.243648564;0.154031715;1.045507764;-0.127040151;-0.071323494;0.090722375;-0.100925218;-0.085950866;-0.595845509;-0.793624925;95.616;1808.509644;21176.06836;32.66968607;0;1;0
23875;61.968;3497.429443;23936.59766;39.51092735;827;100;97;99;0.393782469;-0.295759173;0.045472277;-0.160266823;0.17265036;0.142485171;0.478448288;0.440608536;0.158727649;1.025005154;0.024180655;0.195734427;0.089671397;-0.14138689;0.006603892;-0.570406191;-0.772246113;61.968;3497.429443;23936.59766;39.51092735;0;1;0
23906;71.856;1781.665527;21612.30859;35.94804782;559;100;27;88;0.399790262;-0.299818861;0.150262721;-0.230888695;-0.447482321;0.011109289;0.477914191;0.457721305;0.196277107;1.022786269;-0.089397198;0.183350732;0.090592158;-0.111971554;0.00446033;-0.605717556;-0.207303222;71.856;1781.665527;21612.30859;35.94804782;0;1;0
23907;72.36;4369.428223;23492.57422;31.55430827;555;100;83;91;0.372676073;-0.252881961;-0.496374912;-0.26396376;0.496774735;-0.421413515;0.368144725;0.249315987;-0.2247824;2.497374814;0.148005289;-0.291963307;-1.571484619;-0.000954605;-0.05874228;-2.092406777;-0.658033559;72.36;4369.428223;23492.57422;31.55430827;0;1;0
23924;63.84;3481.95752;27416.65625;31.63566794;846;100;92;91;0.280515001;-0.299919668;-0.497189531;-0.312382224;0.254315502;-0.42711695;0.378686406;0.257487659;-0.227216307;2.497378671;0.150003945;0.198901182;-1.571394427;-0.00046034;-0.026529746;-2.261837312;0.76182067;63.84;3481.95752;27416.65625;31.63566794;0;1;0
23927;60.192;5283.397461;28627.85742;30.46545715;998;99;96;91;0.096879187;-0.243251621;-0.496116955;-0.312604213;0.254315502;-0.426952797;0.368054645;0.257628452;-0.248993477;2.497378671;0.150003945;0.178613203;-1.571386029;0.012351156;-0.00883838;-2.105700359;0.729052176;60.192;5283.397461;28627.85742;30.46545715;0;1;0
23930;60.768;4697.45752;29807.68164;30.46975167;998;100;78;91;0.121367682;-0.250503905;-0.497953917;-0.312707901;0.252678294;-0.426805808;0.368206508;0.257634042;-0.243858375;2.497378244;0.150090088;0.197035609;-1.571340146;0.013063942;-0.011479141;-2.140444457;0.752672421;60.768;4697.45752;29807.68164;30.46975167;0;1;0
23972;106.392;752.2467041;21003.20508;38.02243768;287;100;20;99;0.395020607;-0.299711351;0.143513202;-0.322915384;-0.195504525;-0.156069475;0.48008907;0.328888786;0.155210462;0.892280681;-0.026154696;0.156687403;0.07586633;-0.099251731;-0.063343071;-0.567016089;-0.542330761;106.392;752.2467041;21003.20508;38.02243768;0;1;0
24022;129.024;613.1707764;19494.14844;36.09178068;213;99;16;98;0.394158497;-0.299342232;-0.455899117;-0.296534715;0.394942948;-0.036212493;0.478584994;0.45111851;0.158442801;1.02676127;-0.032168516;0.161178638;0.083663032;-0.101357829;0.067488586;-0.759529012;-0.797077667;129.024;613.1707764;19494.14844;36.09178068;0;1;0
24041;127.658;606.9783936;19505.27344;39.04507686;215;100;12;99;0.391499033;-0.299383557;-0.026039433;-0.33458017;-0.018616775;0.04407667;0.448694191;0.485143129;0.157135335;0.767089998;-0.039130866;0.15168754;0.09391941;-0.16552371;0.052841766;-0.738294784;-0.627454749;127.658;606.9783936;19505.27344;39.04507686;0;1;0
24068;134.424;608.0808716;22186.52734;30.86610932;223;100;22;100;0.398472723;-0.294521853;-0.498957443;-0.234176991;0.253355817;-0.377631431;0.368122811;0.257482056;-0.223276661;2.497315639;0.155503417;0.179480577;-1.568612704;0.012351089;-0.208446519;-2.105342912;0.132313716;134.424;608.0808716;22186.52734;30.86610932;0;1;0
24069;82.776;1254.742065;20620.66992;37.02232372;418;100;12;99;0.391499033;-0.299205588;0.191116167;-0.357259686;-0.012678996;-0.028516984;0.490351727;0.48341381;0.151877972;1.015009521;-0.108301153;0.15235225;0.090802465;-0.16476269;0.056069501;-0.747405921;-0.668781774;82.776;1254.742065;20620.66992;37.02232372;0;1;0
24071;76.296;2799.368896;30058.03711;30.23809691;977;100;13;98;0.12287566;-0.299949224;-0.498129301;-0.312592836;0.241263191;-0.42318669;0.368207982;0.257486234;-0.243825244;2.497368826;0.147749327;0.197035609;-1.565593553;-0.000795492;-0.348970981;-0.381044491;-0.562341313;76.296;2799.368896;30058.03711;30.23809691;0;1;0
24172;63.144;3688.061523;26481.75;30.4917032;846;100;79;91;0.280515001;-0.235964338;-0.498304665;-0.312382224;0.254315502;-0.42711695;0.378686406;0.257487659;-0.225256168;2.497378671;0.150003945;0.198901182;-1.571394427;-0.00046034;-0.025662761;-2.031477515;0.771716068;63.144;3688.061523;26481.75;30.4917032;0;1;0
24199;74.88;2831.743652;28560.17383;30.23809691;977;100;11;98;0.12287566;-0.299949224;-0.498129301;-0.312592836;0.241263191;-0.428517299;0.368207982;0.257486234;-0.243825244;2.497368826;0.147749327;0.197035609;-1.565593553;-0.000795492;-0.348970981;-0.381044491;-0.562341313;74.88;2831.743652;28560.17383;30.23809691;0;1;0
24208;61.584;4604.325195;28027.01172;30.37744294;970;100;80;100;0.217692526;-0.29735045;-0.498167396;-0.312546132;0.254630218;-0.427304717;0.368207226;0.257461704;-0.243283965;2.497357974;0.148114032;0.185396004;-1.566847498;0.010650624;-0.008682241;-1.985137089;-0.504797105;61.584;4604.325195;28027.01172;30.37744294;0;1;0
24266;57.384;7265.898926;30179.60352;32.49073627;994;100;96;98;0.108468758;0.046752767;-0.111399561;-0.228532563;-0.493281942;0.195730179;0.488070547;0.47147127;-0.035526946;1.146242861;-0.129844767;-0.034621346;0.090720321;-0.114383601;-0.208843046;-0.60722403;-0.231196088;57.384;7265.898926;30179.60352;32.49073627;0;1;0
24278;142.992;571.9204712;20462.40039;34.43494879;200;85;21;99;0.394740236;-0.295404826;-0.412671932;-0.438655669;0.072174442;-0.152185486;0.4884256;0.483374093;0.148269837;1.025585266;-0.02743501;0.101700581;0.093463088;-0.10050314;0.024748948;-1.357792595;-0.795588343;142.992;571.9204712;20462.40039;34.43494879;0;1;0
24312;110.664;734.7700806;19238.72266;37.3977238;261;100;12;99;0.369664605;-0.299383557;0.03341263;-0.33458017;-0.013813919;0.04407667;0.477385261;0.462582629;0.163428815;1.026835632;-0.038325833;0.193954786;0.093569505;-0.112725871;0.149548251;-0.799109819;-0.761114013;110.664;734.7700806;19238.72266;37.3977238;0;1;0
24338;137.4;585.5668945;19776.51367;34.69647192;200;85;21;99;0.394740236;-0.295404826;-0.412671932;-0.438655669;0.083348718;0.041568838;0.488349133;0.483358091;0.148269837;1.025585266;-0.02743501;0.149499599;0.090231978;-0.150619333;0.024748948;-0.565814791;-0.795588343;137.4;585.5668945;19776.51367;34.69647192;0;1;0
24360;106.344;728.3876343;19782.63086;42.83869198;291;100;12;85;0.396821883;-0.29785477;0.062030738;-0.189092089;-0.152132007;-0.036409667;0.491470476;0.272662058;0.157427085;0.658015834;-0.001432575;0.186213159;0.092956468;-0.096863042;0.10521306;-0.567268985;-0.718884401;106.344;728.3876343;19782.63086;42.83869198;0;1;0
24375;65.592;4650.22168;30687.00781;30.23809691;992;100;97;98;0.12287566;-0.299949224;-0.498129301;-0.312592836;0.241263191;-0.42318669;0.368207982;0.257486234;-0.243825244;2.497368826;0.147749327;0.197035609;-1.565593553;-0.000795492;-0.348970981;-0.381044491;-0.562341313;65.592;4650.22168;30687.00781;30.23809691;0;1;0
24383;78.672;1259.88623;20861.80859;38.05196842;483;99;10;98;0.394723604;-0.299742908;-0.094431121;-0.234870976;0.066526099;0.040777554;0.488257781;0.367539663;0.151634898;0.961367835;-0.00599713;0.097794598;0.086606096;-0.126970986;0.011245074;-0.462184246;-0.321687825;78.672;1259.88623;20861.80859;38.05196842;0;1;0
24432;62.832;3774.515137;29620.26758;30.47013874;900;100;80;100;0.082204901;-0.297348579;-0.498210625;-0.312573234;0.239099358;-0.427212908;0.368016963;0.257472711;-0.243024969;2.499571432;0.148114032;0.174599551;-1.571386029;0.011773001;-0.022973736;-2.031610316;-0.043822151;62.832;3774.515137;29620.26758;30.47013874;0;1;0
24436;121.896;840.8564453;22550.16992;30.6233527;251;100;18;99;0.233318084;-0.29994923;-0.497197466;-0.312335399;0.290312308;-0.42697588;0.368208486;0.250533663;-0.242249163;2.497370049;0.149828443;0.147661206;-1.577722238;0.012310684;-0.294212354;-2.106191865;-0.764615124;121.896;840.8564453;22550.16992;30.6233527;0;1;0
24439;60.264;6658.258301;27168.76758;32.42517103;866;100;96;99;0.116558274;-0.299627469;-0.12515802;-0.228456305;-0.499694478;0.181970697;0.478336583;0.439098588;0.153926375;1.052353382;-0.127040151;-0.07262446;0.090722268;-0.100925218;-0.085950866;-0.28734321;-0.793624925;60.264;6658.258301;27168.76758;32.42517103;0;1;0
24459;58.992;6459.51416;26355.19336;32.47426581;866;100;96;92;0.116558274;-0.297216648;-0.12515802;-0.228456305;-0.49346101;0.181970697;0.478299266;0.43478672;0.153926375;1.051690869;-0.127040151;-0.07262446;0.090726228;-0.100925218;-0.085950866;-0.548501041;-0.793624925;58.992;6459.51416;26355.19336;32.47426581;0;1;0
24460;57.528;7475.081543;27391.23633;32.43411461;989;100;96;99;0.115822864;-0.299601647;-0.125008973;-0.227672654;-0.499674268;0.195730179;0.476603996;0.250161725;0.153938619;1.052362776;-0.127040151;-0.072670674;0.090722148;-0.100925218;-0.114690955;-0.551421055;-0.793624925;57.528;7475.081543;27391.23633;32.43411461;0;1;0
24571;64.488;6556.053223;30855.87109;30.23814191;998;100;98;98;0.12287566;-0.299949224;-0.498129301;-0.312574236;0.241336553;-0.42318669;0.368207109;0.257486234;-0.243825244;2.497368826;0.147750924;0.197088446;-1.565593553;-0.000795492;-0.348970981;-0.556691182;-0.116037186;64.488;6556.053223;30855.87109;30.23814191;0;1;0
24660;65.424;2716.246826;23631.94336;41.45467339;714;100;53;91;0.3951849;-0.297188169;-0.100067332;-0.294176939;-0.006933595;-0.036574555;0.49910543;0.250870394;0.175569767;0.658311733;-0.026279683;0.159125105;0.183542866;-0.123699834;0.063065926;-0.610542728;-0.558093214;65.424;2716.246826;23631.94336;41.45467339;0;1;0
24705;105.864;735.7863159;19858.91992;42.49164783;291;100;12;85;0.395889953;-0.299085647;0.063165681;-0.189092089;-0.152132007;0.160944026;0.490019352;0.125168972;0.197810652;0.676184417;-0.001432575;0.180127362;0.092956468;-0.096863042;0.082661311;-0.567268985;-0.718884401;105.864;735.7863159;19858.91992;42.49164783;0;1;0
24717;113.928;784.4539795;19805.81641;34.77435139;241;100;29;94;0.361114965;-0.299420726;-0.053378325;-0.346382059;-0.1307029;0.065913154;0.489989213;0.444574818;0.158327591;1.041080387;-0.094857673;0.042941605;0.10618013;-0.109627595;0.065934247;-0.58241162;-0.632758779;113.928;784.4539795;19805.81641;34.77435139;0;1;0
24727;57.552;7273.490723;28761.56836;32.50852204;982;100;91;88;0.115822864;-0.263689356;-0.117461872;-0.230088657;-0.494772657;0.199365424;0.475831615;0.483397129;-0.035159428;1.147119431;-0.105919658;-0.063570938;0.093614004;-0.10141549;-0.216919105;-0.611552156;-0.231196088;57.552;7273.490723;28761.56836;32.50852204;0;1;0
24740;75.768;1418.523682;22171.29297;41.94724129;514;100;29;83;0.375848204;-0.299459666;-0.004964147;-0.155098367;-0.155497369;0.187072089;0.481810148;0.198715714;0.090429488;0.64016777;0.038943253;0.042999362;0.096922884;-0.096793811;-0.006695906;-0.509360654;-0.679284144;75.768;1418.523682;22171.29297;41.94724129;0;1;0
24779;71.712;3113.603516;22505.20117;33.60733846;559;100;27;88;0.127891484;-0.299818861;0.064243881;-0.231126301;-0.495836817;0.016701425;0.47966748;0.472107981;0.196277107;1.013883472;-0.130911265;-0.000176748;0.112512749;-0.112480491;-0.003499988;-0.610687522;-0.647272915;71.712;3113.603516;22505.20117;33.60733846;0;1;0
24782;94.632;1241.54248;19342.6582;39.27608362;359;100;13;87;0.398981768;-0.297266366;0.158020987;-0.101619209;-0.195040304;-0.159394927;0.480066983;0.469820756;0.157389277;0.892280681;-0.059274714;0.156687403;0.240975793;-0.116163919;0.06125926;-0.561857977;-0.649070925;94.632;1241.54248;19342.6582;39.27608362;0;1;0
24812;85.128;1508.603516;23325.45703;30.97917412;440;100;11;99;0.265233246;-0.205704836;-0.485494351;-0.312091612;0.238752655;-0.373506015;0.368184362;0.254131593;-0.223498401;2.498463388;0.15532616;0.169802962;-1.556786204;0.033562085;-0.026617556;-2.156838728;-0.776984137;85.128;1508.603516;23325.45703;30.97917412;0;1;0
24820;92.712;1919.102905;25059.9668;30.24838811;409;100;98;100;0.27804127;-0.29629935;-0.498129301;-0.312592763;0.258122303;-0.423414024;0.368207995;0.250601705;-0.243899057;2.497368826;0.147811653;0.198849162;-1.565887989;-0.000795492;-0.335586229;-0.380356836;-0.376912146;92.712;1919.102905;25059.9668;30.24838811;0;1;0
24845;60.96;4118.728516;30071.82422;30.3583455;998;100;97;91;0.12287566;-0.240840537;-0.497953917;-0.312703959;0.243839209;-0.42661377;0.368206432;0.257634042;-0.243857855;2.497369135;0.150090088;0.199751182;-1.571185891;0.000304562;-0.014016637;-2.056338822;0.752672421;60.96;4118.728516;30071.82422;30.3583455;0;1;0
24877;66.336;4224.695313;29670.50195;30.33552428;998;100;97;98;0.317311754;-0.299949224;-0.498129301;-0.269083369;0.241215389;-0.424387473;0.368207982;0.258175025;-0.243753912;2.497374855;0.147749327;0.197035609;-1.565593553;-0.000795492;-0.348970981;-0.381044491;0.093175461;66.336;4224.695313;29670.50195;30.33552428;0;1;0
24895;88.512;1057.025391;21296.29102;35.89982214;372;100;12;99;0.387467616;-0.299934704;-0.017188713;-0.33458017;-0.151186958;0.046749487;0.490582233;0.475531311;0.15835793;0.989753586;-0.091637587;0.158846696;0.092469754;-0.1006618;0.062658626;-0.738147818;-0.62732345;88.512;1057.025391;21296.29102;35.89982214;0;1;0
24937;99.768;1045.496338;19476.75195;36.45288008;302;100;17;99;0.263452499;-0.299204679;0.002722665;-0.33458017;-0.012678996;-0.028716;0.490351727;0.399846868;0.151877972;1.015009521;-0.108301153;0.190702624;0.090802465;-0.16476269;-0.003868243;-0.760549448;-0.668781774;99.768;1045.496338;19476.75195;36.45288008;0;1;0
24946;102.984;843.1777954;19218.67773;36.14206561;303;84;14;97;0.394740236;-0.298256144;0.009078519;-0.441817284;0.072174442;-0.184166166;0.490058156;0.485969138;0.184157083;1.025585266;-0.084175701;0.195378401;0.09390143;-0.109849536;0.062678574;-0.596562643;-0.723264721;102.984;843.1777954;19218.67773;36.14206561;0;1;0
25001;58.344;6933.472168;29035.67188;32.68453761;936;100;91;99;0.115822864;-0.263689356;-0.11180234;-0.230088657;-0.44621326;0.199365424;0.475831615;0.483827958;-0.035159428;1.147119431;-0.127378124;-0.063699873;0.093614004;-0.10141549;-0.208969464;-0.611553631;-0.231196088;58.344;6933.472168;29035.67188;32.68453761;0;1;0
25029;135.408;836.3579102;22471.09375;30.49061969;213;100;21;100;0.161186894;-0.299919359;-0.497059335;-0.313173607;0.226744012;-0.427973472;0.3681994;0.257461016;-0.215885529;2.497270954;0.148786588;0.196460791;-1.5668932;0.007721358;-0.128424888;-2.106282525;-0.681402643;135.408;836.3579102;22471.09375;30.49061969;0;1;0
25030;82.968;1134.014648;21867.93164;42.5706767;449;100;13;95;0.398714852;-0.297508889;0.03791028;-0.195182013;-0.187661691;0.106288135;0.166082068;0.131712556;0.197925026;0.675451441;-0.004237063;-0.024437263;0.093108153;-0.144876732;0.012167275;-0.563562743;-0.739024288;82.968;1134.014648;21867.93164;42.5706767;0;1;0
25042;135.6;609.8411865;20162.6875;34.53595746;219;97;19;99;0.394740236;-0.295404826;-0.454083132;-0.437593398;0.072174442;0.092403239;0.478509673;0.483374093;0.148269837;1.025585266;-0.024199235;0.157870767;0.093463088;-0.102268949;-0.061622557;-1.425836704;-0.795588343;135.6;609.8411865;20162.6875;34.53595746;0;1;0
25052;65.448;2542.08252;22569.29688;36.29315745;694;100;45;98;0.39538722;-0.299333977;-0.206632702;-0.31807623;-0.052475529;-0.017298444;0.477743392;0.472813757;0.159456808;1.007090771;-0.02412523;0.152627183;0.087200379;-0.138158784;-0.139187853;-0.769088957;-0.746759198;65.448;2542.08252;22569.29688;36.29315745;0;1;0
25062;88.44;2362.169189;21370.89648;33.00970972;331;100;95;99;0.361683087;-0.299592637;-0.119693875;-0.196148308;-0.471793405;0.195875283;0.488549324;0.243648564;0.138564783;1.043479175;-0.127040151;-0.078479693;0.090722375;-0.100925218;-0.085950866;-0.596597131;-0.254641375;88.44;2362.169189;21370.89648;33.00970972;0;1;0
25063;101.352;808.6859131;20397.62891;37.23248025;310;100;12;93;0.398629145;-0.297547303;0.038563331;-0.197915262;-0.18158405;0.053376442;0.47613732;0.483305995;0.199309417;1.031786394;-0.009231004;0.038768886;0.094791254;-0.1456884;-0.000817834;-0.38729745;-0.735758064;101.352;808.6859131;20397.62891;37.23248025;0;1;0
25087;101.496;1157.606201;22774.80859;31.23174737;323;99;19;99;0.233318084;-0.249741192;-0.49588924;-0.312335573;0.257192495;-0.426749272;0.36820463;0.2502162;-0.215707399;2.497387904;0.149677351;-0.409596559;-1.577852155;0.008882402;-0.066391234;-2.105872524;-0.746348015;101.496;1157.606201;22774.80859;31.23174737;0;1;0
25090;56.88;7199.897949;29242.51953;32.91032906;994;100;96;99;0.34476598;-0.145074426;-0.117159242;-0.227832458;-0.476830567;0.195856434;0.488083444;0.470662331;-0.034651879;1.146242861;-0.101797185;-0.015833515;0.094066847;-0.113894903;-0.002253399;-0.607038427;-0.231196088;56.88;7199.897949;29242.51953;32.91032906;0;1;0
25104;60.408;3845.529785;23935.06641;37.64647689;830;100;96;98;0.338189566;-0.299845372;0.040151128;-0.219665399;-0.157055202;0.140575089;0.496533482;0.487574804;0.14797021;1.027061703;-0.031202793;0.166596402;0.098031229;-0.166247082;0.125866535;-0.610029564;-0.712153836;60.408;3845.529785;23935.06641;37.64647689;0;1;0
25138;69.672;2802.391113;25471.5625;31.04471225;835;100;27;99;0.350786563;-0.29782288;-0.497927352;-0.297121841;0.319713478;-0.366071778;0.368201482;0.252362363;-0.223334944;2.498198309;0.167035359;0.191111491;-1.567664269;0.024385717;-0.273280678;-1.751721989;0.566099356;69.672;2802.391113;25471.5625;31.04471225;0;1;0
25139;57.6;7127.367188;26640.68164;32.67545324;989;100;96;77;0.368802574;-0.297452319;-0.118293434;-0.228433198;-0.465640473;0.148976461;0.478190605;0.496879809;0.172334623;1.055258372;-0.126933429;-0.067577911;0.091833523;-0.139648391;-0.004235677;-0.612394576;-0.791164644;57.6;7127.367188;26640.68164;32.67545324;0;1;0
25179;101.04;784.2061157;20618.73633;38.67255824;314;100;12;99;0.398687977;-0.297547303;0.038563331;-0.125636946;-0.181200697;0.053376442;0.480040213;0.34009488;0.155360457;0.958439543;-0.009231004;0.188472232;0.224357205;-0.1456884;-0.090093329;-0.372314251;-0.732057728;101.04;784.2061157;20618.73633;38.67255824;0;1;0
25189;72.576;2129.564209;23884.75391;31.55430827;555;100;83;91;0.372676073;-0.252881961;-0.496374912;-0.26396376;0.496774735;-0.421413515;0.368144725;0.249315987;-0.2247824;2.497374814;0.148005289;-0.291963307;-1.571484619;-0.000954605;-0.05874228;-2.092406777;-0.658033559;72.576;2129.564209;23884.75391;31.55430827;0;1;0
25216;59.352;4662.153809;24564.13086;34.62007315;846;100;95;98;0.357059504;-0.28925795;-0.115541991;-0.228572539;-0.202146592;0.143314768;0.476350336;0.492921495;0.157583583;1.015387443;-0.127552842;-0.029081002;0.090702119;-0.14138689;0.063608652;-0.61210448;-0.772246113;59.352;4662.153809;24564.13086;34.62007315;0;1;0
25268;67.752;2679.431885;22415.19531;34.85516196;815;100;24;66;0.361114965;-0.299420726;-0.136939966;-0.348440834;0.051514896;0.065913154;0.478805022;0.44457476;0.154545968;1.04035648;-0.128045038;0.04364701;0.090820361;-0.136498171;0.065934247;-0.549431511;-0.632758779;67.752;2679.431885;22415.19531;34.85516196;0;1;0
